n,i,t,a
Douglas,31055,653063,0.352
Dundy,31057,2847458,0.207
Fillmore,31059,7246734,1.412
Franklin,31061,3883009,1.227
Frontier,31063,4794842,0.749
Furnas,31065,6308402,0.67
Gage,31067,1636130,0.079
Garden,31069,660762,0.258
Garfield,31071,1541874,1.324
Gosper,31073,2194811,0.456
Greeley,31077,2146836,0.149
Hall,31079,4679092,0.205
Hamilton,31081,12542366,2.719
Harlan,31083,5056200,1.169
Hayes,31085,1696867,0.089
Hitchcock,31087,2095416,0.436
Holt,31089,14928672,1.599
Howard,31093,3732921,0.446
Jefferson,31095,274310,0.028
Johnson,31097,364353,0.08
Kearney,31099,14464088,5.207
Keith,31101,1420098,0.078
Keya Paha,31103,2290093,1.059
Kimball,31105,371796,0.212
Knox,31107,3028556,0.222
Lancaster,31109,1158852,0.075
Lincoln,31111,7148414,0.264
Logan,31113,1382812,0.756
Loup,31115,1083337,1.921
McPherson,31117,159173,0.26
Madison,31119,3726725,0.433
Merrick,31121,5431012,2.225
Morrill,31123,947399,0.147
Nance,31125,1782418,0.119
Nemaha,31127,567693,0.285
Nuckolls,31129,1312587,0.08
Otoe,31131,1183904,0.166
Pawnee,31133,474283,0.07
Perkins,31135,1493218,0.09
Phelps,31137,8899172,0.684
Pierce,31139,6592513,0.409
Platte,31141,4850757,1.03
Polk,31143,1831351,0.532
Red Willow,31145,4578436,0.8
Richardson,31147,581169,0.075
Rock,31149,1119891,3.537
Saline,31151,4047637,0.65
Sarpy,31153,211635,0.084
Saunders,31155,1554823,0.111
Scotts Bluff,31157,809898,0.121
Seward,31159,3539853,0.578
Sheridan,31161,1233543,0.251
Sherman,31163,9093179,1.88
Sioux,31165,234762,0.299
Stanton,31167,4017349,0.859
Thayer,31169,668480,0.108
Thurston,31173,2767339,0.594
Valley,31175,5730145,1.102
Washington,31177,6004782,1.785
Wayne,31179,3467715,0.299
Webster,31181,5558164,0.51
Wheeler,31183,1243193,0.389
York,31185,14707379,3.805
Atlantic,34001,14286,0.64
Burlington,34005,30507,0.182
Cumberland,34011,22825,0.01
Gloucester,34015,101549,0.096
Hunterdon,34019,88150,0.728
Salem,34033,59686,0.016
Sussex,34037,154460,1.127
Warren,34041,131809,0.726
Curry,35009,1485911,2.179
Lea,35025,80451,0.102
Quay,35037,43474,0.444
Roosevelt,35041,585797,1.326
Union,35059,414371,0.408
Allegany,36003,537229,0.935
Cattaraugus,36009,1042397,2.621
Cayuga,36011,225591,0.211
Chautauqua,36013,714192,1.159
Chenango,36017,244996,0.775
Clinton,36019,72343,0.399
Columbia,36021,5553,0.022
Cortland,36023,233396,0.592
Erie,36029,1190231,2.695
Franklin,36033,97414,0.73
Genesee,36037,608915,0.577
Herkimer,36043,410220,0.841
Jefferson,36045,351059,0.846
Livingston,36051,1844317,0.984
Madison,36053,501552,1.21
Monroe,36055,1407212,1.726
Montgomery,36057,535186,0.823
Niagara,36063,2371205,2.904
Oneida,36065,278010,0.557
Onondaga,36067,303637,0.751
Ontario,36069,1680932,2.641
Orange,36071,35096,0.515
Orleans,36073,863050,2.349
Oswego,36075,138881,0.24
Otsego,36077,128974,0.761
Rensselaer,36083,40021,0.192
St Lawrence,36089,836275,1.009
Schuyler,36097,120030,1.189
Seneca,36099,245927,0.373
Steuben,36101,851312,1.729
Suffolk,36103,11564,2.18
Tompkins,36109,22719,0.363
Ulster,36111,10084,0.227
Washington,36115,138385,0.853
Wayne,36117,636996,1.802
Wyoming,36121,582370,1.577
Yates,36123,232425,0.482
Alamance,37001,22076,0.034
Anson,37007,3537,0.008
Beaufort,37013,730783,0.111
Bertie,37015,23267,0.121
Bladen,37017,915417,0.507
Brunswick,37019,255667,0.604
Cabarrus,37025,2253,0.019
Camden,37029,70113,0.743
Carteret,37031,20394,0.094
Caswell,37033,17584,0.343
Catawba,37035,13122,0.137
Chatham,37037,38175,0.373
Chowan,37041,13425,0.11
Cleveland,37045,5979,0.157
Columbus,37047,942201,0.315
Craven,37049,72652,0.078
Cumberland,37051,376688,0.579
Currituck,37053,158166,0.861
Davidson,37057,373973,0.782
Davie,37059,60481,0.173
Duplin,37061,237805,0.059
Edgecombe,37065,6203,0.006
Forsyth,37067,113934,0.214
Gates,37073,50953,0.168
Granville,37077,67542,0.368
Greene,37079,39450,0.118
Guilford,37081,190368,0.298
Halifax,37083,16529,0.102
Harnett,37085,201662,0.364
Hertford,37091,26043,0.042
Hoke,37093,30774,0.413
Hyde,37095,3213205,0.8
Iredell,37097,124873,0.203
Johnston,37101,32224,0.219
Jones,37103,35417,0.032
Lee,37105,40705,0.949
Lenoir,37107,51554,0.041
Lincoln,37109,59516,0.712
Martin,37117,14384,0.251
Moore,37125,89631,1.636
Northampton,37131,52799,0.125
Onslow,37133,59853,0.095
Orange,37135,108406,0.194
Pamlico,37137,158635,0.483
Pasquotank,37139,367890,0.359
Pender,37141,15566,0.013
Perquimans,37143,154954,0.764
Person,37145,20380,0.214
Pitt,37147,39702,0.029
Randolph,37151,242662,0.814
Richmond,37153,21324,1.369
Robeson,37155,1195253,0.362
Rockingham,37157,230874,0.776
Rowan,37159,344877,1.163
Sampson,37163,303788,0.317
Scotland,37165,226345,2.124
Stanly,37167,13775,0.041
Stokes,37169,138363,1.744
Surry,37171,103644,0.293
Tyrrell,37177,1359471,1.362
Union,37179,60892,0.119
Vance,37181,1319,0.071
Wake,37183,6136,0.196
Warren,37185,7337,0.296
Washington,37187,141166,0.048
Wayne,37191,141439,0.04
Wilkes,37193,87105,0.698
Wilson,37195,7106,0.018
Yadkin,37197,203728,0.454
Adams,38001,561990,0.352
Barnes,38003,6987465,0.166
Benson,38005,2282486,0.753
Billings,38007,50135,1.105
Bottineau,38009,2151822,0.78
Bowman,38011,831020,0.718
Burke,38013,60064,0.372
Burleigh,38015,2202441,0.463
Cass,38017,19712395,0.611
Cavalier,38019,367428,0.245
Dickey,38021,7316244,0.425
Divide,38023,195279,0.896
Dunn,38025,422233,0.342
Eddy,38027,763567,0.112
Emmons,38029,2927383,0.13
Foster,38031,2180444,0.099
Golden Valley,38033,55752,0.342
Grand Forks,38035,16257722,0.927
Grant,38037,1977917,0.308
Griggs,38039,1563343,0.449
Hettinger,38041,1587504,0.503
Kidder,38043,809073,0.218
La Moure,38045,5073307,1.012
Logan,38047,682892,0.132
McHenry,38049,1629953,0.658
McIntosh,38051,1010428,0.09
McKenzie,38053,15930,0.054
McLean,38055,621924,0.295
Mercer,38057,643079,0.15
Morton,38059,1459052,0.316
Mountrail,38061,66663,0.293
Nelson,38063,1657173,0.308
Oliver,38065,223785,0.041
Pembina,38067,1853437,0.325
Pierce,38069,1446236,0.319
Ramsey,38071,5017243,1.063
Ransom,38073,6545502,0.937
Renville,38075,250961,0.201
Richland,38077,21497928,0.783
Rolette,38079,1080207,0.719
Sargent,38081,10453865,0.731
Sheridan,38083,140597,0.016
Sioux,38085,414165,0.225
Slope,38087,32922,0.335
Stark,38089,1059974,0.521
Steele,38091,4933030,0.335
Stutsman,38093,8326758,0.405
Towner,38095,1014244,0.396
Traill,38097,14761164,0.552
Walsh,38099,3455001,0.523
Ward,38101,638740,0.551
Wells,38103,1851298,0.123
Williams,38105,236648,0.554
Adams,39001,191141,0.297
Allen,39003,765296,0.066
Ashland,39005,2496790,1.777
Ashtabula,39007,843850,0.469
Athens,39009,48607,0.109
Auglaize,39011,592887,0.066
Brown,39015,159873,0.148
Butler,39017,268234,0.043
Carroll,39019,124887,0.13
Champaign,39021,1690260,0.26
Clark,39023,2200444,0.522
Clermont,39025,177715,0.435
Clinton,39027,1047686,0.104
Columbiana,39029,375465,0.101
Coshocton,39031,670825,1.342
Crawford,39033,2286000,0.178
Darke,39037,2668664,0.294
Defiance,39039,181339,0.029
Delaware,39041,2997392,1.701
Erie,39043,569015,0.678
Fairfield,39045,546222,0.159
Fayette,39047,1549321,0.346
Franklin,39049,181250,0.124
Fulton,39051,2795134,0.833
Gallia,39053,36874,0.173
Geauga,39055,213231,0.509
Greene,39057,1045196,0.249
Guernsey,39059,46276,1.007
Hamilton,39061,2708,0.05
Hancock,39063,599893,0.027
Hardin,39065,2823998,0.947
Henry,39069,626422,0.149
Highland,39071,831818,0.065
Hocking,39073,63361,0.521
Holmes,39075,821590,0.431
Huron,39077,4371764,0.465
Jackson,39079,54046,0.295
Knox,39083,2105729,0.489
Licking,39089,3387312,0.904
Logan,39091,2493130,0.228
Lorain,39093,1626949,0.961
Lucas,39095,300727,0.216
Madison,39097,2341536,0.514
Mahoning,39099,587499,0.911
Marion,39101,2376877,0.366
Medina,39103,935743,0.805
Meigs,39105,17528,0.636
Mercer,39107,808393,0.06
Miami,39109,1389517,0.486
Montgomery,39113,183697,0.084
Morrow,39117,3317106,0.84
Muskingum,39119,722425,0.768
Ottawa,39123,365238,0.184
Paulding,39125,297272,0.065
Perry,39127,947049,0.545
Pickaway,39129,1752883,0.259
Pike,39131,187584,1.508
Portage,39133,372869,0.589
Preble,39135,1113149,0.049
Putnam,39137,207118,0.034
Richland,39139,1474967,0.332
Ross,39141,608057,0.359
Sandusky,39143,932101,0.276
Scioto,39145,28857,0.033
Seneca,39147,2408292,0.224
Shelby,39149,1694824,0.389
Stark,39151,1094995,0.541
Trumbull,39155,480870,0.402
Tuscarawas,39157,331852,0.132
Union,39159,3432432,0.871
Van Wert,39161,347887,0.077
Warren,39165,467621,0.135
Washington,39167,3310,0.011
Wayne,39169,2303589,1.324
Williams,39171,1001981,0.466
Wood,39173,1712991,0.114
Wyandot,39175,1591158,0.968
Beaver,40007,382858,0.455
Bryan,40013,2587,0.012
Cimarron,40025,560960,0.248
Craig,40035,1253,0.001
Garfield,40047,21158,0.017
Garvin,40049,274844,0.242
Grady,40051,38022,0.161
Grant,40053,10740,0.21
Kay,40071,36184,0.008
Le Flore,40079,41551,0.258
Lincoln,40081,3787,0.335
McClain,40087,24040,0.016
McCurtain,40089,636721,0.448
Muskogee,40101,15064,0.011
Noble,40103,377,0.011
Nowata,40105,3576,0.007
Ottawa,40115,27797,0.018
Pottawatomie,40125,17409,0.022
Texas,40139,8101224,1.119
Malheur,41045,1305362,2.092
Morrow,41049,9707,0.218
Umatilla,41059,340453,0.617
Adams,42001,107525,0.275
Armstrong,42005,407763,0.362
Beaver,42007,35966,0.554
Bedford,42009,664404,0.335
Berks,42011,117602,0.046
Blair,42013,174969,0.119
Bradford,42015,98710,0.251
Bucks,42017,116942,0.332
Butler,42019,288304,0.165
Cambria,42021,118212,0.302
Centre,42027,56322,0.033
Chester,42029,73352,0.031
Clarion,42031,396723,0.586
Clearfield,42033,167663,1.069
Columbia,42037,105565,0.053
Crawford,42039,1541425,0.59
Cumberland,42041,245209,0.061
Dauphin,42043,152368,0.123
Erie,42049,295747,0.384
Fayette,42051,128303,0.313
Franklin,42055,755359,0.091
Fulton,42057,310116,0.427
Huntingdon,42061,310609,0.158
Indiana,42063,354661,0.196
Jefferson,42065,201908,0.368
Juniata,42067,30729,0.025
Lancaster,42071,46573,0.049
Lawrence,42073,300111,0.628
Lebanon,42075,49468,0.152
Lehigh,42077,158233,0.129
Luzerne,42079,91402,0.739
Lycoming,42081,21824,0.5
Mercer,42085,2093959,1.523
Mifflin,42087,47986,0.046
Montgomery,42091,19808,0.071
Montour,42093,13299,0.029
Northampton,42095,72696,0.042
Northumberland,42097,81924,0.154
Perry,42099,55653,0.133
Schuylkill,42107,47448,0.086
Snyder,42109,34406,0.049
Somerset,42111,141286,0.168
Tioga,42117,235907,0.812
Union,42119,19458,0.02
Venango,42121,197523,1.343
Washington,42125,12653,0.213
Westmoreland,42129,210140,0.165
York,42133,252011,0.119
Aiken,45003,24390,0.573
Allendale,45005,24981,0.537
Anderson,45007,3970,0.045
Bamberg,45009,40474,0.553
Barnwell,45011,5427,0.213
Berkeley,45015,261875,1.585
Calhoun,45017,50558,0.496
Chesterfield,45025,51314,0.672
Clarendon,45027,888595,0.423
Colleton,45029,196777,1.032
Darlington,45031,333004,0.476
Dillon,45033,300884,0.2
Dorchester,45035,108970,0.438
Edgefield,45037,2642,0.142
Florence,45041,1262261,1.429
Georgetown,45043,50573,0.844
Hampton,45049,21199,0.138
Horry,45051,338606,0.327
Lee,45061,263538,0.388
Lexington,45063,43908,0.681
Marion,45067,203995,0.224
Marlboro,45069,133564,0.235
Orangeburg,45075,272643,0.269
Sumter,45085,491828,0.372
Williamsburg,45089,1722844,1.51
Aurora,46003,5931130,0.629
Beadle,46005,2302600,0.034
Bennett,46007,135821,0.141
Bon Homme,46009,35443,0.001
Brookings,46011,1095600,0.188
Brown,46013,10600673,0.27
Brule,46015,2202103,0.14
Buffalo,46017,112704,0.045
Butte,46019,564389,0.681
Campbell,46021,635828,0.157
Charles Mix,46023,3208287,0.142
Clark,46025,853632,0.127
Clay,46027,3977630,0.149
Codington,46029,1390882,0.67
Corson,46031,557478,0.12
Custer,46033,605,0.007
Davison,46035,567536,0.105
Day,46037,2659907,0.196
Deuel,46039,1420883,0.1
Dewey,46041,223136,0.191
Douglas,46043,5747102,0.818
Edmunds,46045,2072336,0.043
Fall River,46047,60035,0.13
Faulk,46049,1139325,0.673
Grant,46051,1349497,0.137
Gregory,46053,318247,0.073
Haakon,46055,41071,0.122
Hamlin,46057,1065178,0.109
Hand,46059,430054,0.016
Hanson,46061,319177,0.085
Hughes,46065,240375,0.015
Hutchinson,46067,472571,0.014
Hyde,46069,409849,0.098
Jackson,46071,65363,0.483
Jerauld,46073,366365,0.098
Jones,46075,141869,0.101
Kingsbury,46077,277165,0.032
Lake,46079,1492536,0.199
Lawrence,46081,47377,0.68
Lincoln,46083,2484097,0.093
Lyman,46085,1008295,0.251
McCook,46087,1088472,0.059
McPherson,46089,1675055,0.183
Marshall,46091,4631322,0.291
Meade,46093,22723,0.137
Mellette,46095,229386,0.139
Miner,46097,401987,0.045
Minnehaha,46099,5243808,0.398
Moody,46101,7144858,0.526
Pennington,46103,23091,0.014
Perkins,46105,538791,0.309
Potter,46107,346650,0.044
Roberts,46109,7470094,0.406
Sanborn,46111,934320,0.121
Shannon,46113,24346,0.02
Spink,46115,4327828,0.076
Stanley,46117,118193,0.146
Sully,46119,433553,0.019
Todd,46121,305102,0.076
Tripp,46123,901817,0.11
Turner,46125,1732687,0.115
Union,46127,7547868,1.021
Walworth,46129,415062,0.038
Yankton,46135,606530,0.084
Ziebach,46137,248961,0.302
Bedford,47003,10824,0.01
Benton,47005,88510,0.108
Bledsoe,47007,27469,0.204
Cannon,47015,2679,0.007
Carroll,47017,170823,0.1
Chester,47023,20206,0.045
Coffee,47031,25378,0.009
Crockett,47033,44212,0.052
Decatur,47039,7076,0.183
Dyer,47045,150887,0.267
Fayette,47047,169270,0.115
Franklin,47051,22365,0.006
Gibson,47053,190360,0.232
Giles,47055,216994,0.208
Greene,47059,8862,0.018
Grundy,47061,13121,0.07
Hardeman,47069,8456,0.008
Hardin,47071,48931,0.754
Hawkins,47073,19008,0.14
Haywood,47075,39275,0.061
Henderson,47077,153915,0.146
Henry,47079,248196,0.043
Hickman,47081,64000,0.29
Jackson,47087,14265,0.273
Lake,47095,93963,0.189
Lauderdale,47097,94630,0.112
Lawrence,47099,1626,0.01
Lincoln,47103,48192,0.016
McNairy,47109,174220,0.237
Macon,47111,256728,1.078
Madison,47113,22770,0.009
Maury,47119,4272,0.009
Montgomery,47125,1088485,0.734
Obion,47131,408688,0.151
Robertson,47147,2319316,0.535
Shelby,47157,30194,0.033
Stewart,47161,243460,1.207
Sumner,47165,106845,2.642
Tipton,47167,67298,0.046
Warren,47177,14172,0.074
Washington,47179,140801,0.134
Wayne,47181,1456,0.018
Weakley,47183,365230,0.194
White,47185,5062,0.008
Wilson,47189,3789,0.077
Armstrong,48011,125,0.007
Atascosa,48013,33958,0.181
Austin,48015,3396,0.007
Bailey,48017,611943,1.442
Bee,48025,347743,0.595
Bell,48027,66091,0.009
Bexar,48029,187975,0.248
Bowie,48037,55040,0.099
Brazoria,48039,29849,0.012
Brazos,48041,2087,0.006
Brown,48049,19951,1.72
Burleson,48051,24323,0.372
Caldwell,48055,12790,0.011
Calhoun,48057,414584,0.08
Cameron,48061,35408,0.054
Castro,48069,735967,0.542
Chambers,48071,53978,0.094
Cochran,48079,42104,0.52
Collin,48085,343567,0.052
Colorado,48089,574992,0.165
Comal,48091,914,0.016
Cooke,48097,86577,0.254
Coryell,48099,16874,0.028
Crosby,48107,381,0.003
Dallam,48111,12094048,1.264
Dallas,48113,3623,0.159
Deaf Smith,48117,114996,0.087
Delta,48119,120085,0.33
Denton,48121,2061,0.037
De Witt,48123,65422,0.379
Donley,48129,17157,0.438
Duval,48131,92440,0.79
Ellis,48139,33355,0.008
Falls,48145,26639,0.015
Fannin,48147,43358,0.067
Fayette,48149,1612,0.004
Floyd,48153,58623,0.174
Gillespie,48171,92844,1.103
Goliad,48175,94599,0.4
Gonzales,48177,8818,0.012
Grayson,48181,46550,0.033
Guadalupe,48187,76895,0.216
Hale,48189,480082,0.586
Hansford,48195,706026,0.348
Harris,48201,12920,0.172
Hartley,48205,5770638,0.62
Hays,48209,2652,0.284
Hidalgo,48215,140235,0.163
Hill,48217,88619,0.016
Hockley,48219,130324,0.27
Hunt,48231,2908,0.059
Hutchinson,48233,481795,0.981
Jackson,48239,245503,0.475
Jim Wells,48249,219483,0.161
Karnes,48255,92890,0.327
Kaufman,48257,12952,0.167
Kleberg,48273,1614,0.011
Lamar,48277,464497,0.145
Lamb,48279,305120,0.531
Lavaca,48285,689,0.014
Lee,48287,487,0.074
Liberty,48291,281751,0.376
Limestone,48293,13640,0.1
Lipscomb,48295,126443,0.32
Live Oak,48297,281316,0.98
Lubbock,48303,39585,0.189
Lynn,48305,30342,0.69
McLennan,48309,68206,0.055
Matagorda,48321,976690,0.179
Medina,48325,480687,0.958
Milam,48331,88962,0.031
Mitchell,48335,823,0.032
Moore,48341,1796670,1.624
Navarro,48349,23958,0.062
Nolan,48353,28066,0.405
Nueces,48355,120525,0.067
Ochiltree,48357,388476,0.466
Parmer,48369,1990869,0.949
Red River,48387,123808,0.278
Refugio,48391,116232,0.711
Robertson,48395,5953,0.004
San Patricio,48409,55012,0.017
Sherman,48421,2469449,0.646
Starr,48427,1647,0.132
Swisher,48437,103581,0.158
Tom Green,48451,30052,0.241
Travis,48453,80944,0.12
Uvalde,48463,459681,1.097
Victoria,48469,2876,0.005
Waller,48473,67770,1.064
Washington,48477,650,1.326
Wharton,48481,758558,0.122
Wilbarger,48487,7875,0.038
Williamson,48491,126483,0.081
Wilson,48493,64882,0.27
Wise,48497,15600,0.09
Yoakum,48501,46150,2.012
Zavala,48507,19889,0.792
Box Elder,49003,46081,0.224
Cache,49005,69486,1.371
Addison,50001,101815,0.125
Chittenden,50007,148037,0.615
Franklin,50011,780789,1.159
Rutland,50021,25040,0.108
Accomack,51001,98456,0.024
Amelia,51007,226163,0.125
Augusta,51015,220128,0.081
Bedford,51019,2836,0.106
Brunswick,51025,1442,0.066
Caroline,51033,767706,0.484
Charlotte,51037,48891,0.334
Culpeper,51047,19955,0.031
Dinwiddie,51053,156586,0.452
Essex,51057,388198,0.099
Fauquier,51061,13664,0.017
Franklin,51067,97680,0.066
Frederick,51069,50185,0.349
Gloucester,51073,11101,0.138
Greensville,51081,7413,0.202
Halifax,51083,17536,0.154
Hanover,51085,572423,0.66
Isle of Wight,51093,30578,0.061
King and Queen,51097,257288,0.281
King William,51101,720931,0.771
Lancaster,51103,38464,0.24
Louisa,51109,6474,0.036
Lunenburg,51111,7194,0.102
Madison,51113,3745,0.019
Mecklenburg,51117,5352,0.11
Northampton,51131,348605,0.306
Northumberland,51133,226952,0.3
Nottoway,51135,6358,0.037
Orange,51137,4597,0.017
Page,51139,3844,0.068
Patrick,51141,4465,0.026
Pittsylvania,51143,267906,0.392
Prince Edward,51147,114277,0.443
Prince George,51149,110374,0.221
Richmond,51159,237965,0.227
Rockbridge,51163,22225,0.153
Rockingham,51165,11430,0.007
Scott,51169,9156,0.827
Shenandoah,51171,38864,0.014
Southampton,51175,74563,0.081
Spotsylvania,51177,6399,0.033
Surry,51181,16547,0.032
Sussex,51183,70796,0.1
Westmoreland,51193,178067,0.757
Wythe,51197,29027,0.159
Chesapeake City,51550,24821,0.214
Suffolk City,51800,13106,0.016
Benton,53005,86519,0.296
Franklin,53021,3274,0.004
Grant,53025,202127,0.63
Klickitat,53039,24921,8.2
Walla Walla,53071,24918,0.22
Yakima,53077,12175,1.556
Berkeley,54003,11253,0.196
Hardy,54031,11094,0.03
Jefferson,54037,59484,0.329
Mason,54053,1242,0.016
Adams,55001,931797,0.307
Barron,55005,9584936,0.926
Brown,55009,5338082,1.371
Buffalo,55011,3316254,1.35
Burnett,55013,2051752,1.777
Calumet,55015,3270402,1.192
Chippewa,55017,8074958,1.487
Clark,55019,5323020,0.921
Columbia,55021,4076710,0.366
Crawford,55023,1764782,0.61
Dane,55025,4405650,0.448
Dodge,55027,5229293,1.234
Door,55029,2805666,1.349
Dunn,55033,8252779,0.786
Eau Claire,55035,1741803,0.297
Fond Du Lac,55039,4237764,0.854
Grant,55043,8883389,0.678
Green,55045,2993748,0.283
Green Lake,55047,935681,0.546
Iowa,55049,1855540,0.322
Jackson,55053,2497419,1.0
Jefferson,55055,2090043,0.345
Juneau,55057,2388385,0.261
Kenosha,55059,749390,0.411
Kewaunee,55061,3832832,0.944
La Crosse,55063,1023480,0.893
Lafayette,55065,9754585,0.31
Langlade,55067,1229138,1.172
Lincoln,55069,853103,1.349
Manitowoc,55071,5458892,1.789
Marathon,55073,7750978,1.02
Marinette,55075,2444406,1.356
Marquette,55077,1881721,0.287
Milwaukee,55079,82178,0.728
Monroe,55081,1635185,0.31
Oconto,55083,4788623,1.51
Outagamie,55087,6127864,1.319
Ozaukee,55089,861222,0.794
Pepin,55091,1431590,0.792
Pierce,55093,10400233,1.98
Polk,55095,9774681,2.241
Portage,55097,2098591,1.025
Price,55099,395042,1.614
Racine,55101,582298,0.186
Richland,55103,2495878,1.045
Rock,55105,2000979,0.264
Rusk,55107,4233423,1.514
St Croix,55109,13267357,1.25
Sauk,55111,2381139,0.425
Sawyer,55113,1279190,0.941
Shawano,55115,4859034,0.574
Sheboygan,55117,1905409,3.019
Taylor,55119,3682863,1.311
Trempealeau,55121,3079046,0.469
Vernon,55123,3455652,1.426
Walworth,55127,921775,0.112
Washburn,55129,1478857,1.182
Washington,55131,972742,0.991
Waukesha,55133,452783,0.19
Waupaca,55135,2205909,0.73
Waushara,55137,971835,0.326
Winnebago,55139,1239228,0.804
Wood,55141,3058371,1.638
Big Horn,56003,417435,1.361
Fremont,56013,141607,1.95
Goshen,56015,329800,0.066
Laramie,56021,533740,0.384
Park,56029,146898,2.453
Platte,56031,161008,0.141
Washakie,56043,23118,0.511
